date,cases(t+14),confirmed(t),calls(t),complaint(t),Awareness,Larviciding,Fogging,irs,Ovi_Trap,Dewatering,Tyres,water_leakage,Debris,FishSeed,Adult_Mosquitoes,irs_patient,cluster
07/16/2013,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
07/17/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
07/18/2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
07/19/2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
07/20/2013,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7
07/21/2013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7
07/22/2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
07/23/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
07/24/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
07/25/2013,0,0,0,0,1,5,0,0,0,0,10,0,0,0,0,0,7
07/26/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
07/27/2013,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,7
07/28/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
07/29/2013,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7
07/30/2013,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
07/31/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
08/01/2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
08/02/2013,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,7
08/03/2013,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,7
08/04/2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
08/05/2013,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,7
08/06/2013,0,0,0,0,0,13,0,0,0,1,0,0,0,0,0,0,7
08/07/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
08/08/2013,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,7
08/09/2013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7
08/10/2013,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7
08/11/2013,0,0.0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,7
08/12/2013,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,7
08/13/2013,0,0.0,0,0,0,7,0,1,0,1,0,0,0,0,0,0,7
08/14/2013,0,0,0,0,0,8,0,0,1,1,5,0,0,0,0,0,7
08/15/2013,0,0,0,0,0,9,0,0,0,16,2,0,0,0,0,0,7
08/16/2013,0,0.0,0,0,8,18,4,8,0,5,0,0,0,0,0,0,7
08/17/2013,0,0.0,0,0,3,9,0,0,0,4,2,0,0,1,0,0,7
08/18/2013,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,7
08/19/2013,0,0,0,0,13,12,0,2,2,1,0,0,0,0,0,0,7
08/20/2013,0,0,0,0,2,15,0,2,0,5,0,0,0,0,0,0,7
08/21/2013,0,0.0,0,0,6,20,0,1,1,10,1,0,0,0,0,0,7
08/22/2013,0,0,0,0,3,22,0,1,1,5,5,0,0,0,0,0,7
08/23/2013,0,0,0,0,1,22,0,3,0,5,1,0,0,0,0,0,7
08/24/2013,0,0,0,0,1,1,0,1,0,2,1,0,0,0,0,0,7
08/25/2013,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,7
08/26/2013,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,7
08/27/2013,0,0,0,0,0,4,0,0,0,3,1,0,0,4,0,0,7
08/28/2013,0,0.0,0,0,0,4,0,0,0,2,1,0,0,0,0,0,7
08/29/2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
08/30/2013,0,0.0,0,0,1,4,0,0,0,0,7,0,0,0,0,0,7
08/31/2013,0,0,0,0,1,13,1,9,0,2,10,0,0,0,0,0,7
09/01/2013,0,0,0,0,0,13,0,2,0,1,4,0,0,0,0,0,7
09/02/2013,0,0,0,0,1,14,0,3,0,5,3,0,0,1,0,0,7
09/03/2013,0,1.0,0,0,2,30,0,2,0,5,2,0,0,0,0,0,7
09/04/2013,0,0.0,0,0,6,33,0,5,0,5,5,0,0,0,0,0,7
09/05/2013,0,0.0,0,0,5,15,0,6,0,4,5,0,0,1,0,0,7
09/06/2013,0,0,0,0,2,14,0,1,0,1,4,0,0,0,0,0,7
09/07/2013,0,1.0,0,0,0,15,2,1,0,4,6,0,0,0,0,0,7
09/08/2013,0,0.0,0,0,0,12,0,5,0,2,6,0,0,0,0,0,7
09/09/2013,0,1.0,0,0,3,29,1,2,0,4,4,0,0,0,0,0,7
09/10/2013,0,0.0,0,0,1,42,1,9,0,2,4,0,0,0,0,0,7
09/11/2013,0,0.0,0,0,1,11,0,1,0,3,7,0,0,0,0,0,7
09/12/2013,0,0.0,0,0,2,27,0,0,0,5,3,0,0,0,0,0,7
09/13/2013,0,0,0,0,2,44,0,0,0,5,5,0,0,1,0,0,7
09/14/2013,0,0.0,0,0,0,38,0,2,0,1,15,0,0,0,0,0,7
09/15/2013,0,0.0,0,0,1,6,0,0,0,1,4,0,0,0,0,0,7
09/16/2013,0,1.0,0,0,0,4,0,1,0,4,3,0,0,0,0,0,7
09/17/2013,0,0,0,0,16,3,0,0,0,0,4,0,0,1,0,0,7
09/18/2013,0,1.0,0,0,8,17,0,17,0,2,5,0,0,0,0,0,7
09/19/2013,0,1.0,0,0,2,5,0,0,0,10,12,0,0,0,0,0,7
09/20/2013,0,0,0,0,1,5,0,11,0,0,3,0,0,0,0,0,7
09/21/2013,0,0,0,0,0,9,0,4,0,2,1,0,0,1,0,0,7
09/22/2013,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,7
09/23/2013,0,1.0,0,0,0,6,0,0,0,2,1,0,0,0,0,0,7
09/24/2013,0,0,0,0,11,6,0,3,0,1,1,0,0,0,0,0,7
09/25/2013,0,1.0,0,0,1,18,0,6,0,6,1,0,0,0,0,0,7
09/26/2013,0,0,0,0,0,2,0,4,0,2,3,0,0,0,0,0,7
09/27/2013,0,0,0,0,19,28,0,3,0,2,3,0,0,0,0,0,7
09/28/2013,0,1.0,0,0,3,5,0,2,0,2,3,0,0,0,0,0,7
09/29/2013,0,0.0,0,0,0,5,0,1,1,0,0,0,0,0,0,0,7
09/30/2013,0,0.0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,7
10/01/2013,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
10/02/2013,0,1.0,0,0,0,9,0,0,0,1,3,0,0,0,0,0,7
10/03/2013,0,1.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7
10/04/2013,0,1.0,0,0,0,7,2,0,0,5,2,0,0,0,0,0,7
10/05/2013,0,2.0,0,0,1,7,0,11,0,3,3,0,0,0,0,0,7
10/06/2013,0,1.0,0,0,2,4,0,2,0,1,0,0,0,0,0,0,7
10/07/2013,0,0.0,0,0,1,15,4,7,0,3,1,0,0,0,0,0,7
10/08/2013,0,1.0,0,0,0,7,0,16,0,0,2,0,0,0,0,0,7
10/09/2013,0,1.0,0,0,0,8,1,0,0,1,0,0,0,1,0,0,7
10/10/2013,0,0.0,0,0,25,28,0,11,0,0,0,0,0,0,0,0,7
10/11/2013,0,0.0,0,0,6,11,0,1,0,4,2,0,0,0,0,0,7
10/12/2013,0,3.0,0,0,0,20,0,14,0,2,3,0,0,2,0,0,7
10/13/2013,0,0,0,0,8,5,0,7,0,2,0,0,0,0,0,0,7
10/14/2013,0,1.0,0,0,2,4,0,1,1,3,0,0,0,0,0,0,7
10/15/2013,0,1.0,0,0,0,2,0,11,0,2,0,0,0,0,0,0,7
10/16/2013,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7
10/17/2013,0,0,0,0,1,1,0,5,0,0,0,0,0,1,0,0,7
10/18/2013,0,0,0,0,7,6,0,1,0,2,4,0,0,0,0,0,7
10/19/2013,0,1.0,0,0,1,15,0,17,1,2,11,0,0,0,0,0,7
10/20/2013,0,0.0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,7
10/21/2013,0,0.0,0,0,4,23,0,3,0,7,1,0,0,0,0,0,7
10/22/2013,0,2.0,0,0,0,16,0,4,0,2,1,0,0,0,0,0,7
10/23/2013,0,3.0,0,0,0,15,0,14,0,4,5,0,0,0,0,0,7
10/24/2013,0,2.0,0,0,0,15,0,32,0,5,3,0,0,0,0,0,7
10/25/2013,0,1.0,0,0,0,0,0,11,0,0,1,0,0,0,0,0,7
10/26/2013,0,1.0,0,0,0,4,0,4,0,3,3,0,0,1,0,0,7
10/27/2013,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,7
10/28/2013,0,2.0,0,0,2,21,0,14,0,1,0,0,0,1,0,0,7
10/29/2013,0,2.0,0,0,3,4,8,16,0,1,13,0,0,1,0,0,7
10/30/2013,0,1.0,0,0,11,26,0,33,0,3,12,0,0,3,0,0,7
10/31/2013,0,2.0,0,0,16,1,0,34,0,6,2,0,0,2,0,0,7
11/01/2013,0,3.0,0,0,8,10,1,2,1,4,0,0,0,4,0,0,7
11/02/2013,0,2.0,0,0,27,9,0,21,1,5,9,0,0,0,0,0,7
11/03/2013,0,0.0,0,0,100,11,0,2,1,3,2,0,0,0,0,0,7
11/04/2013,0,5.0,0,0,22,4,0,22,0,4,7,0,0,0,0,0,7
11/05/2013,0,1.0,0,0,6,11,0,11,1,9,2,0,0,1,0,0,7
11/06/2013,0,3.0,0,0,12,5,0,12,0,3,3,0,0,0,0,0,7
11/07/2013,0,6.0,0,0,2,13,0,86,0,3,4,0,0,5,0,0,7
11/08/2013,0,3.0,0,0,1,4,10,6,1,4,1,0,0,0,0,0,7
11/09/2013,0,3.0,0,0,3,9,0,10,0,15,2,0,0,2,0,0,7
11/10/2013,0,2.0,0,0,0,4,0,59,0,0,0,0,0,2,0,0,7
11/11/2013,0,6.0,0,0,15,13,0,10,2,2,1,0,0,1,0,0,7
11/12/2013,0,3.0,0,0,2,6,1,86,0,6,7,0,0,0,0,0,7
11/13/2013,0,1.0,0,0,4,9,1,8,0,1,1,0,0,0,0,0,7
11/14/2013,0,2.0,0,0,1,6,0,5,0,0,0,0,0,0,0,0,7
11/15/2013,0,2.0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,7
11/16/2013,0,4.0,0,0,7,7,6,35,1,7,6,0,0,3,0,0,7
11/17/2013,0,1.0,0,0,6,11,3,56,0,4,7,0,0,0,0,0,7
11/18/2013,0,4.0,0,0,12,0,0,24,0,2,7,0,0,0,0,0,7
11/19/2013,0,5.0,0,0,0,10,6,46,1,8,4,0,0,0,0,0,7
11/20/2013,0,2.0,0,0,22,5,0,29,0,0,4,0,0,0,0,0,7
11/21/2013,0,2.0,0,0,2,3,6,26,0,8,1,0,0,1,0,0,7
11/22/2013,0,1.0,0,0,7,0,0,3,1,4,1,0,0,0,0,0,7
11/23/2013,0,3.0,0,0,5,1,12,44,1,3,4,0,0,0,0,0,7
11/24/2013,0,2.0,0,0,6,8,11,38,0,8,1,0,0,0,0,0,7
11/25/2013,0,3.0,0,0,2,2,0,41,0,3,9,0,0,0,0,0,7
11/26/2013,0,1.0,0,0,2,0,2,10,1,0,8,0,0,0,0,0,7
11/27/2013,0,3.0,0,0,0,5,0,21,0,1,5,0,0,0,0,0,7
11/28/2013,0,2.0,0,0,1,8,0,16,0,9,1,0,0,1,0,0,7
11/29/2013,0,0,0,0,0,0,20,9,0,3,5,0,0,1,0,0,7
11/30/2013,0,2.0,0,0,1,3,0,1,0,4,2,0,0,2,0,0,7
12/01/2013,0,1.0,0,0,0,9,0,8,1,0,3,0,0,0,0,0,7
12/02/2013,0,3.0,0,0,2,13,0,7,0,1,12,0,0,0,0,0,7
12/03/2013,0,2.0,0,0,1,2,0,16,0,0,2,0,0,0,0,0,7
12/04/2013,0,2.0,0,0,0,7,0,61,0,3,0,0,0,0,0,0,7
12/05/2013,0,1.0,0,0,10,19,15,20,0,3,0,0,0,1,0,0,7
12/06/2013,0,3.0,0,0,2,0,0,24,0,0,19,0,0,0,0,0,7
12/07/2013,0,2.0,0,0,2,0,5,24,0,9,1,0,0,0,0,0,7
12/08/2013,0,1.0,0,0,0,1,0,27,0,1,5,0,0,0,0,0,7
12/09/2013,0,1.0,0,0,1,0,1,0,0,2,12,0,0,0,0,0,7
12/10/2013,0,1.0,0,0,2,4,0,15,0,1,0,0,0,0,0,0,7
12/11/2013,0,1.0,0,0,0,2,0,11,0,4,0,0,0,0,0,0,7
12/12/2013,0,2.0,0,0,7,1,0,2,0,5,16,0,0,0,0,0,7
12/13/2013,0,1.0,0,0,0,6,0,1,1,0,19,0,0,0,0,0,7
12/14/2013,0,1.0,0,0,0,0,1,1,0,1,8,0,0,2,0,0,7
12/15/2013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7
12/16/2013,0,1.0,0,0,0,2,0,9,0,4,14,0,0,0,0,0,7
12/17/2013,0,1.0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7
12/18/2013,0,0,0,0,2,1,0,6,0,8,0,0,0,0,0,0,7
12/19/2013,0,0,0,0,2,3,0,1,1,0,0,0,0,0,0,0,7
12/20/2013,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7
12/21/2013,0,0.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7
12/22/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
12/23/2013,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
12/24/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
12/25/2013,0,0,0,0,1,12,0,0,0,1,0,0,0,0,0,0,7
12/26/2013,0,0.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7
12/27/2013,0,0,0,0,0,0,0,1,0,6,0,0,0,4,0,0,7
12/28/2013,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7
12/29/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
12/30/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
12/31/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
06/01/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
06/02/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
06/03/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
06/04/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
06/05/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
06/06/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
06/07/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
06/08/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
06/09/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
06/10/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
06/11/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
06/12/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
06/13/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
06/14/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
06/15/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
06/16/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
06/17/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
06/18/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
06/19/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
06/20/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
06/21/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
06/22/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
06/23/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
06/24/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
06/25/2013,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
06/26/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
06/27/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
06/28/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
06/29/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
06/30/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
07/01/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
07/02/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
07/03/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
07/04/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
07/05/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
07/06/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
07/07/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
07/08/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
07/09/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
07/10/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
07/11/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
07/12/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
07/13/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
07/14/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
07/15/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
07/16/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
07/17/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
07/18/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
07/19/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
07/20/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
07/21/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
07/22/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
07/23/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
07/24/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
07/25/2013,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8
07/26/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
07/27/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
07/28/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
07/29/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
07/30/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
07/31/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
08/01/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
08/02/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
08/03/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
08/04/2013,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,8
08/05/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
08/06/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
08/07/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
08/08/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
08/09/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
08/10/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
08/11/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
08/12/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
08/13/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
08/14/2013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8
08/15/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
08/16/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
08/17/2013,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8
08/18/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
08/19/2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8
08/20/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
08/21/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
08/22/2013,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8
08/23/2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
08/24/2013,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,8
08/25/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
08/26/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
08/27/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
08/28/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
08/29/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
08/30/2013,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8
08/31/2013,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8
09/01/2013,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8
09/02/2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8
09/03/2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8
09/04/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
09/05/2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
09/06/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
09/07/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
09/08/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
09/09/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
09/10/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
09/11/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
09/12/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
09/13/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
09/14/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
09/15/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
09/16/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
09/17/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
09/18/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
09/19/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
09/20/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
09/21/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
09/22/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
09/23/2013,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8
09/24/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
09/25/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
09/26/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
09/27/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
09/28/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
09/29/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
09/30/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
10/01/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
10/02/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
10/03/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
10/04/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
10/05/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
10/06/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
10/07/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
10/08/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
10/09/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
10/10/2013,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8
10/11/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
10/12/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
10/13/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
10/14/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
10/15/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
10/16/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
10/17/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
10/18/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
10/19/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
10/20/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
10/21/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
10/22/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
10/23/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
10/24/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
10/25/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
10/26/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
10/27/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
10/28/2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
10/29/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
10/30/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
10/31/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
11/01/2013,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
11/02/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
11/03/2013,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,8
11/04/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
11/05/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
11/06/2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
11/07/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
11/08/2013,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8
11/09/2013,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
11/10/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
11/11/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
